perfil,tamanho,instancia,algoritmo,exato,status,soma_a,soma_b,diferenca,diferenca_referencia,referencia_comprovada,gap_absoluto,gap_percentual,desequilibrio_relativo_pct,atingiu_otimo,tempo_ms,tempo_min_ms,tempo_max_ms,tempo_desvio_padrao_ms,repeticoes_medicao,memoria_alocada_mb,estados_explorados,chamadas_recursivas,podas,profundidade_maxima,observacao
UNIFORME_GRANDE,15,uniforme_grande_n15_v3,BranchAndBound,true,SUCESSO,3213551,3213083,468,468,true,0,0.0000,0.007282,true,0.0171,0.0158,0.0203,0.0019,7,0.0005,1853,1853,717,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v3,ProgramacaoDinamica,true,SUCESSO,3213083,3213551,468,468,true,0,0.0000,0.007282,true,85.7842,84.8063,115.7570,11.4348,7,49.0318,48199770,0,0,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v3,Guloso,false,SUCESSO,3202777,3223857,21080,468,true,20612,4404.2735,0.328010,false,0.0014,0.0014,0.0015,0.0001,7,0.0002,15,0,0,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v3,KarmarkarKarp,false,SUCESSO,3203446,3223188,19742,468,true,19274,4118.3761,0.307190,false,0.0023,0.0022,0.0024,0.0001,7,0.0034,14,0,0,4,
UNIFORME_GRANDE,15,uniforme_grande_n15_v4,Backtracking,true,SUCESSO,3390860,3391028,168,168,true,0,0.0000,0.002477,true,0.1731,0.1237,0.1762,0.0263,7,0.0002,32767,32767,0,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v4,BranchAndBound,true,SUCESSO,3390860,3391028,168,168,true,0,0.0000,0.002477,true,0.0177,0.0169,0.0197,0.0009,7,0.0005,2559,2559,1100,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v4,ProgramacaoDinamica,true,SUCESSO,3390860,3391028,168,168,true,0,0.0000,0.002477,true,89.8531,83.2514,96.8544,4.5540,7,51.7423,50864175,0,0,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v4,Guloso,false,SUCESSO,3346837,3435051,88214,168,true,88046,52408.3333,1.300729,false,0.0008,0.0008,0.0009,0.0000,7,0.0002,15,0,0,15,
UNIFORME_GRANDE,15,uniforme_grande_n15_v4,KarmarkarKarp,false,SUCESSO,3390035,3391853,1818,168,true,1650,982.1429,0.026807,false,0.0016,0.0015,0.0017,0.0001,7,0.0034,14,0,0,5,
UNIFORME_GRANDE,20,uniforme_grande_n20_v0,Backtracking,true,SUCESSO,6732714,6732733,19,19,true,0,0.0000,0.000141,true,5.5987,4.0569,6.3869,0.7560,7,0.0002,1048575,1048575,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v0,BranchAndBound,true,SUCESSO,6732714,6732733,19,19,true,0,0.0000,0.000141,true,0.6237,0.6037,1.0269,0.1596,7,0.0006,160373,160373,44399,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v0,ProgramacaoDinamica,true,SUCESSO,6732714,6732733,19,19,true,0,0.0000,0.000141,true,243.0731,229.1952,251.8434,7.6130,7,134.8380,134654480,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v0,Guloso,false,SUCESSO,6720786,6744661,23875,19,true,23856,125557.8947,0.177306,false,0.0022,0.0021,0.0024,0.0001,7,0.0003,20,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v0,KarmarkarKarp,false,SUCESSO,6732279,6733168,889,19,true,870,4578.9474,0.006602,false,0.0039,0.0027,0.0060,0.0011,7,0.0044,19,0,0,6,
UNIFORME_GRANDE,20,uniforme_grande_n20_v1,Backtracking,true,SUCESSO,5362781,5362785,4,4,true,0,0.0000,0.000037,true,4.4081,2.9859,5.6577,0.9320,7,0.0002,1048575,1048575,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v1,BranchAndBound,true,SUCESSO,5362785,5362781,4,4,true,0,0.0000,0.000037,true,0.1659,0.1645,0.1711,0.0025,7,0.0006,41301,41301,19681,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v1,ProgramacaoDinamica,true,SUCESSO,5362781,5362785,4,4,true,0,0.0000,0.000037,true,202.4410,188.9791,203.1153,5.2312,7,107.4019,107255680,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v1,Guloso,false,SUCESSO,5373523,5352043,21480,4,true,21476,536900.0000,0.200269,false,0.0033,0.0032,0.0055,0.0008,7,0.0003,20,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v1,KarmarkarKarp,false,SUCESSO,5364346,5361220,3126,4,true,3122,78050.0000,0.029145,false,0.0082,0.0036,0.0085,0.0022,7,0.0044,19,0,0,4,
UNIFORME_GRANDE,20,uniforme_grande_n20_v2,Backtracking,true,SUCESSO,5201707,5201707,0,0,true,0,0.0000,0.000000,true,0.3720,0.3125,0.4871,0.0641,7,0.0002,110510,110510,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v2,BranchAndBound,true,SUCESSO,5201707,5201707,0,0,true,0,0.0000,0.000000,true,0.0692,0.0681,0.0862,0.0065,7,0.0006,17754,17754,7490,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v2,ProgramacaoDinamica,true,SUCESSO,5201707,5201707,0,0,true,0,0.0000,0.000000,true,188.8249,178.2314,198.9111,7.8396,7,104.1761,104034160,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v2,Guloso,false,SUCESSO,5198229,5205185,6956,0,true,6956,,0.066863,false,0.0017,0.0016,0.0019,0.0001,7,0.0003,20,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v2,KarmarkarKarp,false,SUCESSO,5201810,5201604,206,0,true,206,,0.001980,false,0.0023,0.0019,0.0029,0.0004,7,0.0044,19,0,0,8,
UNIFORME_GRANDE,20,uniforme_grande_n20_v3,Backtracking,true,SUCESSO,4573596,4573587,9,9,true,0,0.0000,0.000098,true,4.4265,3.9810,5.2708,0.4793,7,0.0002,1048575,1048575,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v3,BranchAndBound,true,SUCESSO,4573587,4573596,9,9,true,0,0.0000,0.000098,true,0.1623,0.1239,0.1950,0.0264,7,0.0006,30111,30111,14638,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v3,ProgramacaoDinamica,true,SUCESSO,4573587,4573596,9,9,true,0,0.0000,0.000098,true,167.1296,161.1104,176.8501,5.0311,7,91.5966,91471840,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v3,Guloso,false,SUCESSO,4583370,4563813,19557,9,true,19548,217200.0000,0.213804,false,0.0017,0.0016,0.0019,0.0001,7,0.0003,20,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v3,KarmarkarKarp,false,SUCESSO,4574585,4572598,1987,9,true,1978,21977.7778,0.021723,false,0.0020,0.0019,0.0022,0.0001,7,0.0044,19,0,0,7,
UNIFORME_GRANDE,20,uniforme_grande_n20_v4,Backtracking,true,SUCESSO,5646862,5646872,10,10,true,0,0.0000,0.000089,true,4.6182,3.1254,5.1365,0.7960,7,0.0002,1048575,1048575,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v4,BranchAndBound,true,SUCESSO,5646872,5646862,10,10,true,0,0.0000,0.000089,true,0.6025,0.5741,0.9570,0.1358,7,0.0006,92411,92411,34510,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v4,ProgramacaoDinamica,true,SUCESSO,5646862,5646872,10,10,true,0,0.0000,0.000089,true,208.4592,201.5307,217.9899,4.9817,7,113.0914,112937360,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v4,Guloso,false,SUCESSO,5648163,5645571,2592,10,true,2582,25820.0000,0.022951,false,0.0022,0.0021,0.0024,0.0001,7,0.0003,20,0,0,20,
UNIFORME_GRANDE,20,uniforme_grande_n20_v4,KarmarkarKarp,false,SUCESSO,5646500,5647234,734,10,true,724,7240.0000,0.006499,false,0.0028,0.0027,0.0033,0.0002,7,0.0044,19,0,0,6,
UNIFORME_GRANDE,22,uniforme_grande_n22_v0,Backtracking,true,SUCESSO,4126464,4126461,3,3,true,0,0.0000,0.000036,true,18.4753,15.2944,21.5224,1.8687,7,0.0002,4194303,4194303,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v0,BranchAndBound,true,SUCESSO,4126461,4126464,3,3,true,0,0.0000,0.000036,true,0.5318,0.5195,0.7191,0.0812,7,0.0006,114373,114373,48389,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v0,ProgramacaoDinamica,true,SUCESSO,4126461,4126464,3,3,true,0,0.0000,0.000036,true,192.1066,176.8431,199.2480,7.4222,7,90.5126,90782186,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v0,Guloso,false,SUCESSO,4126771,4126154,617,3,true,614,20466.6667,0.007476,false,0.0027,0.0026,0.0030,0.0002,7,0.0003,22,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v0,KarmarkarKarp,false,SUCESSO,4126367,4126558,191,3,true,188,6266.6667,0.002314,false,0.0040,0.0033,0.0081,0.0017,7,0.0048,21,0,0,6,
UNIFORME_GRANDE,22,uniforme_grande_n22_v1,Backtracking,true,SUCESSO,4967455,4967454,1,1,true,0,0.0000,0.000010,true,17.2342,15.6227,20.1786,1.9172,7,0.0002,4194303,4194303,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v1,BranchAndBound,true,SUCESSO,4967454,4967455,1,1,true,0,0.0000,0.000010,true,1.9087,1.5915,2.1110,0.1854,7,0.0006,352309,352309,105541,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v1,ProgramacaoDinamica,true,SUCESSO,4967454,4967455,1,1,true,0,0.0000,0.000010,true,228.5641,218.5707,247.2494,9.7185,7,108.9593,109284010,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v1,Guloso,false,SUCESSO,4967730,4967179,551,1,true,550,55000.0000,0.005546,false,0.0021,0.0020,0.0022,0.0001,7,0.0003,22,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v1,KarmarkarKarp,false,SUCESSO,4967627,4967282,345,1,true,344,34400.0000,0.003473,false,0.0033,0.0031,0.0038,0.0002,7,0.0048,21,0,0,5,
UNIFORME_GRANDE,22,uniforme_grande_n22_v2,Backtracking,true,SUCESSO,4616862,4616862,0,0,true,0,0.0000,0.000000,true,4.3023,3.4057,5.6879,0.8601,7,0.0002,1153650,1153650,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v2,BranchAndBound,true,SUCESSO,4616862,4616862,0,0,true,0,0.0000,0.000000,true,0.8227,0.6656,0.9797,0.1235,7,0.0006,163888,163888,63553,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v2,ProgramacaoDinamica,true,SUCESSO,4616862,4616862,0,0,true,0,0.0000,0.000000,true,214.6422,211.5545,229.3023,6.1587,7,101.2693,101570986,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v2,Guloso,false,SUCESSO,4585974,4647750,61776,0,true,61776,,0.669026,false,0.0041,0.0039,0.0046,0.0002,7,0.0003,22,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v2,KarmarkarKarp,false,SUCESSO,4616969,4616755,214,0,true,214,,0.002318,false,0.0030,0.0026,0.0033,0.0003,7,0.0048,21,0,0,8,
UNIFORME_GRANDE,22,uniforme_grande_n22_v3,Backtracking,true,SUCESSO,5333447,5333446,1,1,true,0,0.0000,0.000009,true,16.6850,15.9435,17.5980,0.5838,7,0.0002,4194303,4194303,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v3,BranchAndBound,true,SUCESSO,5333446,5333447,1,1,true,0,0.0000,0.000009,true,1.4096,1.0859,1.6404,0.2000,7,0.0006,265089,265089,99281,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v3,ProgramacaoDinamica,true,SUCESSO,5333446,5333447,1,1,true,0,0.0000,0.000009,true,234.5216,222.8890,257.5306,11.0734,7,116.9872,117335834,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v3,Guloso,false,SUCESSO,5323700,5343193,19493,1,true,19492,1949200.0000,0.182743,false,0.0019,0.0019,0.0021,0.0001,7,0.0003,22,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v3,KarmarkarKarp,false,SUCESSO,5333295,5333598,303,1,true,302,30200.0000,0.002841,false,0.0039,0.0039,0.0043,0.0002,7,0.0048,21,0,0,7,
UNIFORME_GRANDE,22,uniforme_grande_n22_v4,Backtracking,true,SUCESSO,5231027,5231027,0,0,true,0,0.0000,0.000000,true,7.6532,6.6246,9.0893,0.9071,7,0.0002,1968006,1968006,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v4,BranchAndBound,true,SUCESSO,5231027,5231027,0,0,true,0,0.0000,0.000000,true,0.8834,0.8243,1.0547,0.0806,7,0.0006,151506,151506,56409,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v4,ProgramacaoDinamica,true,SUCESSO,5231027,5231027,0,0,true,0,0.0000,0.000000,true,224.7072,218.3024,235.4319,5.5526,7,114.7407,115082616,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v4,Guloso,false,SUCESSO,5193872,5268182,74310,0,true,74310,,0.710281,false,0.0034,0.0033,0.0035,0.0001,7,0.0003,22,0,0,22,
UNIFORME_GRANDE,22,uniforme_grande_n22_v4,KarmarkarKarp,false,SUCESSO,5231780,5230274,1506,0,true,1506,,0.014395,false,0.0030,0.0028,0.0031,0.0001,7,0.0048,21,0,0,5,
UNIFORME_GRANDE,24,uniforme_grande_n24_v0,Backtracking,true,SUCESSO,7240777,7240777,0,0,true,0,0.0000,0.000000,true,32.6837,31.1111,38.1321,2.6417,7,0.0002,8106270,8106270,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v0,BranchAndBound,true,SUCESSO,7240777,7240777,0,0,true,0,0.0000,0.000000,true,4.4079,4.0571,4.4420,0.1615,7,0.0007,777700,777700,285564,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v0,ProgramacaoDinamica,true,SUCESSO,7240777,7240777,0,0,true,0,0.0000,0.000000,true,363.0085,309.5549,399.8478,30.2019,7,172.6344,173778672,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v0,Guloso,false,SUCESSO,7243149,7238405,4744,0,true,4744,,0.032759,false,0.0045,0.0036,0.0047,0.0004,7,0.0003,24,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v0,KarmarkarKarp,false,SUCESSO,7240680,7240874,194,0,true,194,,0.001340,false,0.0024,0.0023,0.0040,0.0006,7,0.0052,23,0,0,7,
UNIFORME_GRANDE,24,uniforme_grande_n24_v1,Backtracking,true,SUCESSO,5073802,5073801,1,1,true,0,0.0000,0.000010,true,65.1878,63.9933,71.5611,2.8105,7,0.0002,16777215,16777215,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v1,BranchAndBound,true,SUCESSO,5073801,5073802,1,1,true,0,0.0000,0.000010,true,2.8158,2.3755,3.9298,0.5664,7,0.0007,625799,625799,224290,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v1,ProgramacaoDinamica,true,SUCESSO,5073801,5073802,1,1,true,0,0.0000,0.000010,true,275.8170,255.0035,288.3252,13.1065,7,120.9697,121771248,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v1,Guloso,false,SUCESSO,5070814,5076789,5975,1,true,5974,597400.0000,0.058881,false,0.0021,0.0020,0.0022,0.0001,7,0.0003,24,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v1,KarmarkarKarp,false,SUCESSO,5077927,5069676,8251,1,true,8250,825000.0000,0.081310,false,0.0025,0.0025,0.0027,0.0001,7,0.0052,23,0,0,6,
UNIFORME_GRANDE,24,uniforme_grande_n24_v2,Backtracking,true,SUCESSO,5942393,5942393,0,0,true,0,0.0000,0.000000,true,34.3603,33.0476,37.9041,1.6885,7,0.0002,9896915,9896915,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v2,BranchAndBound,true,SUCESSO,5942393,5942393,0,0,true,0,0.0000,0.000000,true,0.0668,0.0636,0.0777,0.0048,7,0.0007,12580,12580,4988,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v2,ProgramacaoDinamica,true,SUCESSO,5942393,5942393,0,0,true,0,0.0000,0.000000,true,285.7327,272.2399,310.0968,12.9971,7,141.6785,142617456,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v2,Guloso,false,SUCESSO,5901549,5983237,81688,0,true,81688,,0.687333,false,0.0024,0.0022,0.0025,0.0001,7,0.0003,24,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v2,KarmarkarKarp,false,SUCESSO,5942707,5942079,628,0,true,628,,0.005284,false,0.0033,0.0032,0.0038,0.0002,7,0.0052,23,0,0,6,
UNIFORME_GRANDE,24,uniforme_grande_n24_v3,Backtracking,true,SUCESSO,6033594,6033594,0,0,true,0,0.0000,0.000000,true,3.7350,3.4174,4.9927,0.6713,7,0.0002,1165642,1165642,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v3,BranchAndBound,true,SUCESSO,6033594,6033594,0,0,true,0,0.0000,0.000000,true,0.0444,0.0324,0.0507,0.0063,7,0.0007,7287,7287,2778,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v3,ProgramacaoDinamica,true,SUCESSO,6033594,6033594,0,0,true,0,0.0000,0.000000,true,278.6456,267.9980,355.4246,30.6765,7,143.8529,144806280,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v3,Guloso,false,SUCESSO,6044600,6022588,22012,0,true,22012,,0.182412,false,0.0029,0.0028,0.0030,0.0001,7,0.0003,24,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v3,KarmarkarKarp,false,SUCESSO,6033600,6033588,12,0,true,12,,0.000099,false,0.0024,0.0024,0.0026,0.0001,7,0.0052,23,0,0,8,
UNIFORME_GRANDE,24,uniforme_grande_n24_v4,Backtracking,true,SUCESSO,6167916,6167916,0,0,true,0,0.0000,0.000000,true,20.9258,18.3567,23.3575,1.6920,7,0.0002,6147113,6147113,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v4,BranchAndBound,true,SUCESSO,6167916,6167916,0,0,true,0,0.0000,0.000000,true,1.9799,1.9174,2.5835,0.2382,7,0.0007,512685,512685,162676,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v4,ProgramacaoDinamica,true,SUCESSO,6167916,6167916,0,0,true,0,0.0000,0.000000,true,332.3359,311.1094,346.1398,12.9651,7,147.0553,148030008,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v4,Guloso,false,SUCESSO,6167157,6168675,1518,0,true,1518,,0.012306,false,0.0026,0.0026,0.0032,0.0003,7,0.0003,24,0,0,24,
UNIFORME_GRANDE,24,uniforme_grande_n24_v4,KarmarkarKarp,false,SUCESSO,6167674,6168158,484,0,true,484,,0.003924,false,0.0024,0.0024,0.0026,0.0001,7,0.0052,23,0,0,7,
UNIFORME_GRANDE,26,uniforme_grande_n26_v0,Backtracking,true,SUCESSO,6053165,6053164,1,1,true,0,0.0000,0.000008,true,233.9247,205.2890,266.1647,25.0858,7,0.0003,67108863,67108863,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v0,BranchAndBound,true,SUCESSO,6053165,6053164,1,1,true,0,0.0000,0.000008,true,9.9201,8.9612,10.8304,0.6956,7,0.0007,1833853,1833853,548369,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v0,ProgramacaoDinamica,true,SUCESSO,6053164,6053165,1,1,true,0,0.0000,0.000008,true,366.9712,343.4128,372.5056,11.0503,7,155.8650,157382290,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v0,Guloso,false,SUCESSO,6072886,6033443,39443,1,true,39442,3944200.0000,0.325805,false,0.0037,0.0035,0.0042,0.0002,7,0.0003,26,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v0,KarmarkarKarp,false,SUCESSO,6053035,6053294,259,1,true,258,25800.0000,0.002139,false,0.0026,0.0026,0.0043,0.0006,7,0.0056,25,0,0,6,
UNIFORME_GRANDE,26,uniforme_grande_n26_v1,Backtracking,true,SUCESSO,6560238,6560237,1,1,true,0,0.0000,0.000008,true,273.5046,220.5827,285.2865,22.5342,7,0.0003,67108863,67108863,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v1,BranchAndBound,true,SUCESSO,6560237,6560238,1,1,true,0,0.0000,0.000008,true,11.1345,8.1365,13.1784,2.3901,7,0.0007,2010581,2010581,903181,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v1,ProgramacaoDinamica,true,SUCESSO,6560237,6560238,1,1,true,0,0.0000,0.000008,true,380.1490,345.5935,397.4269,19.2133,7,168.9217,170566188,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v1,Guloso,false,SUCESSO,6565085,6555390,9695,1,true,9694,969400.0000,0.073892,false,0.0025,0.0023,0.0027,0.0001,7,0.0003,26,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v1,KarmarkarKarp,false,SUCESSO,6559870,6560605,735,1,true,734,73400.0000,0.005602,false,0.0066,0.0037,0.0079,0.0015,7,0.0056,25,0,0,6,
UNIFORME_GRANDE,26,uniforme_grande_n26_v2,Backtracking,true,SUCESSO,5379138,5379137,1,1,true,0,0.0000,0.000009,true,230.1604,217.2436,253.7429,13.7977,7,0.0003,67108863,67108863,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v2,BranchAndBound,true,SUCESSO,5379137,5379138,1,1,true,0,0.0000,0.000009,true,3.2441,3.1353,3.4644,0.1247,7,0.0007,826985,826985,255719,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v2,ProgramacaoDinamica,true,SUCESSO,5379137,5379138,1,1,true,0,0.0000,0.000009,true,302.6629,288.6265,311.7419,9.3198,7,138.5094,139857588,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v2,Guloso,false,SUCESSO,5380779,5377496,3283,1,true,3282,328200.0000,0.030516,false,0.0023,0.0022,0.0025,0.0001,7,0.0003,26,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v2,KarmarkarKarp,false,SUCESSO,5379099,5379176,77,1,true,76,7600.0000,0.000716,false,0.0039,0.0039,0.0042,0.0001,7,0.0056,25,0,0,6,
UNIFORME_GRANDE,26,uniforme_grande_n26_v3,Backtracking,true,SUCESSO,6418915,6418915,0,0,true,0,0.0000,0.000000,true,35.1071,29.7368,37.1249,3.1405,7,0.0003,7546614,7546614,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v3,BranchAndBound,true,SUCESSO,6418915,6418915,0,0,true,0,0.0000,0.000000,true,0.8836,0.8448,1.0406,0.0643,7,0.0007,203256,203256,93188,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v3,ProgramacaoDinamica,true,SUCESSO,6418915,6418915,0,0,true,0,0.0000,0.000000,true,375.6448,357.7291,431.1709,24.3581,7,165.2828,166891816,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v3,Guloso,false,SUCESSO,6426801,6411029,15772,0,true,15772,,0.122856,false,0.0031,0.0029,0.0037,0.0003,7,0.0003,26,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v3,KarmarkarKarp,false,SUCESSO,6418879,6418951,72,0,true,72,,0.000561,false,0.0035,0.0027,0.0038,0.0004,7,0.0056,25,0,0,8,
UNIFORME_GRANDE,26,uniforme_grande_n26_v4,Backtracking,true,SUCESSO,7209015,7209014,1,1,true,0,0.0000,0.000007,true,251.8913,240.3993,272.6320,13.9759,7,0.0003,67108863,67108863,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v4,BranchAndBound,true,SUCESSO,7209015,7209014,1,1,true,0,0.0000,0.000007,true,23.8130,21.3647,24.8283,1.3615,7,0.0007,4884933,4884933,1916267,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v4,ProgramacaoDinamica,true,SUCESSO,7209014,7209015,1,1,true,0,0.0000,0.000007,true,381.5787,369.8753,393.5055,8.3252,7,185.6271,187434390,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v4,Guloso,false,SUCESSO,7184846,7233183,48337,1,true,48336,4833600.0000,0.335254,false,0.0034,0.0033,0.0036,0.0001,7,0.0003,26,0,0,26,
UNIFORME_GRANDE,26,uniforme_grande_n26_v4,KarmarkarKarp,false,SUCESSO,7207133,7210896,3763,1,true,3762,376200.0000,0.026099,false,0.0037,0.0031,0.0041,0.0004,7,0.0056,25,0,0,7,
UNIFORME_GRANDE,100,uniforme_grande_n100_v0,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
UNIFORME_GRANDE,100,uniforme_grande_n100_v0,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
UNIFORME_GRANDE,100,uniforme_grande_n100_v0,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 2436337352 celulas (n=100, somaTotal=48244303), acima do limite de 1073741824."
UNIFORME_GRANDE,100,uniforme_grande_n100_v0,Guloso,false,SUCESSO,24126439,24117864,8575,1,false,8574,857400.0000,0.017774,,0.0142,0.0129,0.0153,0.0008,7,0.0010,100,0,0,100,
UNIFORME_GRANDE,100,uniforme_grande_n100_v0,KarmarkarKarp,false,SUCESSO,24122151,24122152,1,1,false,0,0.0000,0.000002,,0.0198,0.0196,0.0396,0.0085,7,0.0208,99,0,0,9,
UNIFORME_GRANDE,100,uniforme_grande_n100_v1,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
UNIFORME_GRANDE,100,uniforme_grande_n100_v1,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
UNIFORME_GRANDE,100,uniforme_grande_n100_v1,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 2559194863 celulas (n=100, somaTotal=50677125), acima do limite de 1073741824."
UNIFORME_GRANDE,100,uniforme_grande_n100_v1,Guloso,false,SUCESSO,25339836,25337289,2547,1,false,2546,254600.0000,0.005026,,0.0132,0.0117,0.0139,0.0009,7,0.0010,100,0,0,100,
UNIFORME_GRANDE,100,uniforme_grande_n100_v1,KarmarkarKarp,false,SUCESSO,25338562,25338563,1,1,false,0,0.0000,0.000002,,0.0164,0.0149,0.0393,0.0099,7,0.0208,99,0,0,10,
UNIFORME_GRANDE,100,uniforme_grande_n100_v2,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
UNIFORME_GRANDE,100,uniforme_grande_n100_v2,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
UNIFORME_GRANDE,100,uniforme_grande_n100_v2,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 2835217056 celulas (n=100, somaTotal=56142910), acima do limite de 1073741824."
UNIFORME_GRANDE,100,uniforme_grande_n100_v2,Guloso,false,SUCESSO,28073923,28068987,4936,0,false,4936,,0.008792,,0.0148,0.0129,0.0172,0.0015,7,0.0010,100,0,0,100,
