perfil,tamanho,instancia,algoritmo,exato,status,soma_a,soma_b,diferenca,diferenca_referencia,referencia_comprovada,gap_absoluto,gap_percentual,desequilibrio_relativo_pct,atingiu_otimo,tempo_ms,tempo_min_ms,tempo_max_ms,tempo_desvio_padrao_ms,repeticoes_medicao,memoria_alocada_mb,estados_explorados,chamadas_recursivas,podas,profundidade_maxima,observacao
UNIFORME_PEQUENO,30,uniforme_pequeno_n30_v1,BranchAndBound,true,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.0685,0.0685,0.0685,0.0000,1,0.0008,3712,3712,1266,30,
UNIFORME_PEQUENO,30,uniforme_pequeno_n30_v1,ProgramacaoDinamica,true,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.2818,0.2818,0.2818,0.0000,1,0.0216,21030,0,0,30,
UNIFORME_PEQUENO,30,uniforme_pequeno_n30_v1,Guloso,false,SUCESSO,701,699,2,0,true,2,,0.142857,false,0.0414,0.0414,0.0414,0.0000,1,0.0003,30,0,0,30,
UNIFORME_PEQUENO,30,uniforme_pequeno_n30_v1,KarmarkarKarp,false,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.1046,0.1046,0.1046,0.0000,1,0.0064,29,0,0,8,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v0,Backtracking,true,SUCESSO,712,712,0,0,true,0,0.0000,0.000000,true,1.0784,1.0784,1.0784,0.0000,1,0.0003,373265,373265,0,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v0,BranchAndBound,true,SUCESSO,712,712,0,0,true,0,0.0000,0.000000,true,0.1070,0.1070,0.1070,0.0000,1,0.0010,4444,4444,1536,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v0,ProgramacaoDinamica,true,SUCESSO,712,712,0,0,true,0,0.0000,0.000000,true,0.3564,0.3564,0.3564,0.0000,1,0.0235,22816,0,0,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v0,Guloso,false,SUCESSO,712,712,0,0,true,0,0.0000,0.000000,true,0.0485,0.0485,0.0485,0.0000,1,0.0005,32,0,0,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v0,KarmarkarKarp,false,SUCESSO,712,712,0,0,true,0,0.0000,0.000000,true,0.1518,0.1518,0.1518,0.0000,1,0.0068,31,0,0,9,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v1,Backtracking,true,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.4728,0.4728,0.4728,0.0000,1,0.0003,163855,163855,0,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v1,BranchAndBound,true,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.0675,0.0675,0.0675,0.0000,1,0.0010,3718,3718,1366,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v1,ProgramacaoDinamica,true,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.1800,0.1800,0.1800,0.0000,1,0.0230,22432,0,0,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v1,Guloso,false,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.0733,0.0733,0.0733,0.0000,1,0.0005,32,0,0,32,
UNIFORME_PEQUENO,32,uniforme_pequeno_n32_v1,KarmarkarKarp,false,SUCESSO,700,700,0,0,true,0,0.0000,0.000000,true,0.1060,0.1060,0.1060,0.0000,1,0.0068,31,0,0,8,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v0,Backtracking,true,SUCESSO,914,914,0,0,true,0,0.0000,0.000000,true,1.6699,1.6699,1.6699,0.0000,1,0.0003,425906,425906,0,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v0,BranchAndBound,true,SUCESSO,914,914,0,0,true,0,0.0000,0.000000,true,0.0765,0.0765,0.0765,0.0000,1,0.0011,4971,4971,1871,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v0,ProgramacaoDinamica,true,SUCESSO,914,914,0,0,true,0,0.0000,0.000000,true,0.2617,0.2617,0.2617,0.0000,1,0.0325,32025,0,0,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v0,Guloso,false,SUCESSO,914,914,0,0,true,0,0.0000,0.000000,true,0.0591,0.0591,0.0591,0.0000,1,0.0005,35,0,0,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v0,KarmarkarKarp,false,SUCESSO,914,914,0,0,true,0,0.0000,0.000000,true,0.0970,0.0970,0.0970,0.0000,1,0.0075,34,0,0,10,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v1,Backtracking,true,SUCESSO,881,881,0,0,true,0,0.0000,0.000000,true,3.4452,3.4452,3.4452,0.0000,1,0.0003,786128,786128,0,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v1,BranchAndBound,true,SUCESSO,881,881,0,0,true,0,0.0000,0.000000,true,0.1350,0.1350,0.1350,0.0000,1,0.0011,4291,4291,1539,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v1,ProgramacaoDinamica,true,SUCESSO,881,881,0,0,true,0,0.0000,0.000000,true,0.1292,0.1292,0.1292,0.0000,1,0.0314,30870,0,0,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v1,Guloso,false,SUCESSO,877,885,8,0,true,8,,0.454030,false,0.0472,0.0472,0.0472,0.0000,1,0.0005,35,0,0,35,
UNIFORME_PEQUENO,35,uniforme_pequeno_n35_v1,KarmarkarKarp,false,SUCESSO,881,881,0,0,true,0,0.0000,0.000000,true,0.1136,0.1136,0.1136,0.0000,1,0.0075,34,0,0,8,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v0,Backtracking,true,SUCESSO,1137,1137,0,0,true,0,0.0000,0.000000,true,22.2541,22.2541,22.2541,0.0000,1,0.0003,6291346,6291346,0,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v0,BranchAndBound,true,SUCESSO,1137,1137,0,0,true,0,0.0000,0.000000,true,0.1330,0.1330,0.1330,0.0000,1,0.0012,5762,5762,2229,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v0,ProgramacaoDinamica,true,SUCESSO,1137,1137,0,0,true,0,0.0000,0.000000,true,0.0982,0.0982,0.0982,0.0000,1,0.0457,45520,0,0,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v0,Guloso,false,SUCESSO,1129,1145,16,0,true,16,,0.703606,false,0.0645,0.0645,0.0645,0.0000,1,0.0006,40,0,0,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v0,KarmarkarKarp,false,SUCESSO,1137,1137,0,0,true,0,0.0000,0.000000,true,0.1367,0.1367,0.1367,0.0000,1,0.0085,39,0,0,11,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v1,Backtracking,true,SUCESSO,990,990,0,0,true,0,0.0000,0.000000,true,6.3616,6.3616,6.3616,0.0000,1,0.0003,1966099,1966099,0,40,
